2026-03-22 19:09:13.314 | INFO     | app.pipelines.enbridge.runner:scrape_today:95 - scrapeToday - NN today=datetime.datetime(2026, 3, 22, 19, 8, 20, 125838)
2026-03-22 19:09:17.461 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.15s ---------------
2026-03-22 19:09:17.468 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 4.15s ---------------
2026-03-22 19:09:19.333 | INFO     | app.core.azure_tables:update_Loc_configs:183 - Config cache cleared after LocConfigs upsert
2026-03-22 19:09:19.333 | INFO     | app.core.azure_tables:dump_Loc_configs:138 - Dumping LocConfigs from Azure Table Storage
2026-03-22 19:09:20.093 | INFO     | app.core.azure_tables:update_Loc_configs:183 - Config cache cleared after LocConfigs upsert
2026-03-22 19:09:20.094 | INFO     | app.core.azure_tables:dump_Loc_configs:138 - Dumping LocConfigs from Azure Table Storage
2026-03-22 19:09:20.409 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:718 - OA 41 new locations pushed to LocConfigs
2026-03-22 19:09:20.617 | INFO     | app.core.azure_tables:update_Loc_configs:183 - Config cache cleared after LocConfigs upsert
2026-03-22 19:09:20.617 | INFO     | app.core.azure_tables:dump_Loc_configs:138 - Dumping LocConfigs from Azure Table Storage
2026-03-22 19:09:21.619 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:718 - NN 133 new locations pushed to LocConfigs
2026-03-22 19:09:22.986 | INFO     | app.pipelines.enbridge.silver_munger:_process_sg:324 - SG 204 new locations pushed to LocConfigs
2026-03-22 19:09:32.392 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 19:09:32.392 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 131.36s ***************
2026-03-22 19:09:32.394 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_190932.html
2026-03-22 19:13:49.297 | INFO     | app.runner:scrape_today:54 - scrapeToday starting for 'enbridge'
2026-03-22 19:13:49.998 | INFO     | app.pipelines.enbridge.scraper:scrape_metadata:199 - metaDump completed in 0.64s
2026-03-22 19:13:49.998 | INFO     | app.pipelines.enbridge.runner:scrape_today:82 - scrapeToday - yesterday=datetime.datetime(2026, 3, 21, 19, 13, 49, 998438)
2026-03-22 19:14:02.570 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 19:14:34.967 | INFO     | app.pipelines.enbridge.scraper:<lambda>:276 - STT short-way retry 1/3
2026-03-22 19:14:44.653 | INFO     | app.pipelines.enbridge.runner:scrape_today:89 - scrapeToday - today=datetime.datetime(2026, 3, 22, 19, 14, 44, 653650)
2026-03-22 19:14:56.426 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 19:15:38.899 | INFO     | app.pipelines.enbridge.runner:scrape_today:95 - scrapeToday - NN today=datetime.datetime(2026, 3, 22, 19, 14, 44, 653650)
2026-03-22 19:15:42.937 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.04s ---------------
2026-03-22 19:15:43.305 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 4.41s ---------------
2026-03-22 19:15:53.446 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 19:15:53.447 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 124.15s ***************
2026-03-22 19:15:53.449 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_191553.html
