GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime
100,"Algonquin Gas Transmission, LLC",1000000815,"",0000815,00815,"","Dighton Power LLC Bristol MA (BRISTOL,MA)","","",END,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070238,"",0070238,70238,"","Hughes Eastern - Chickasaw, MS","","",WHD,"",1,MS,CHICKASAW,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000002210,"",0002210,02210,"","LAMBERTVILLE DELIVERY (HUNTERDON, NJ)","","",INT,"","",NJ,HUNTERDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073715,"",0073715,73715,"","Lancaster Municipal Gas Company, Fairfield Co., OH","","",LDC,"",2,OH,FAIRFIELD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070104,"",0070104,70104,"","Lafayette, TN","","",LDC,"",1,TN,MACON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071220,"",0071220,71220,"","PECO Energy - E. Greenville, PA","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073297,"",0073297,73297,"","Washington Power Generation, LLC","","",END,"",2,OH,WASHINGTON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200078200,"",0078200,78200,"",AGT MAINLINE (NJ-NY),"","",INT,"",3,NY,ROCKLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079984,"",0079984,79984,"",NEXUS FUEL-NISOURCE MIDSTREAM SERVCS-DRY RIDGE-GREENE CO,"","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073811,"",0073811,73811,"",Enterprise Products/Wallace Junction,"","",INT,"",STX,TX,CHAMBERS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200078201,"",0078201,78201,"",MAHWAH,"","",INT,"",3,NJ,BERGEN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079675,"",0079675,79675,"",ZZZ,"","",STA,"",ETX,LA,BIENVILLE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000240,"",0000240,00240,"","Columbia Hanover (MORRIS,NJ)","","",INT,"","",NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073731,"",0073731,73731,"","Caiman Energy-Ritchie Rd/Burkett Hollow, Blair Co., PA","","",WHD,"",3,PA,BLAIR,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070579,"",0070579,70579,"","Columbia Gas of  PA.  - Rockwood, PA","","",INT,"",3,PA,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072996,"",0072996,72996,"","Edmonton #2 - Metcalfe Co., KY","","",LDC,"",2,KY,METCALFE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073161,"",0073161,73161,"","Middle TN Gas Monroe Co, KY","","",LDC,"",2,KY,MONROE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000016,"",0000016,00016,"","New England Gas Company Fall River (BRISTOL,MA)","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076910,"",0076910,76910,"","Dominion Energy Transmission, Inc - LEBANON, WARREN CO, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070041,"",0070041,70041,"","Columbia Gas - Lebanon, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070517,"",0070517,70517,"","PECO - Alan Wood Steel, PA","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073892,"",0073892,73892,"",Hilcorp Energy St. Charles Refuge Gathering-Backgate Road-Refugio,"","",WHD,"",STX,TX,REFUGIO,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000056,"",0000056,00056,"","Morris (MORRIS,NJ)","","",LDC,"","",NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072672,"",0072672,72672,"","Lebanon #2 - Wilson Co., TN","","",END,"",1,TN,WILSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079541,"",0079541,79541,"",STX/WLA ZONE BOUNDARY POINT,"","",STA,"",ZB,TX,JEFFERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073878,"",0073878,73878,"","Goliad Midstream Energy/City of Magnolia,TX-Enderli Street,Montgom","","",END,"",STX,TX,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071288,"",0071288,71288,"","Gas Util Dist #2 - New Roads, LA","","",LDC,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073704,"",0073704,73704,"","Williams Cantaral - Rt 18, Greene Co., PA.","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071000,"",0071000,71000,"","Gulf South Pipeline Company, LP - West Monroe, LA  (Receipt)","","",INT,"",ELA,LA,OUACHITA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073196,"",0073196,73196,"","Delta Nat Gas -Madison Co., KY","","",LDC,"",2,KY,MADISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073576,"",0073576,73576,"","Texas Gas- Kosciusko, MS","","",INT,"",1,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079172,"",0079172,79172,"",GATOR EXPRESS ACCOUNTING METER,"","",STA,"",ELA,LA,PLAQUEMINES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073710,"",0073710,73710,"","Scorpion Oil & Gas, Lincoln Co., Ms","","",WHD,"",ELA,MS,LINCOLN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071486,"",0071486,71486,"","GULF SOUTH PIPELINE COMPANY - Opelousas, LA","","",INT,"",ELA,LA,ST LANDRY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072863,"",0072863,72863,"","Delmarva Power & Light - New Castle, DE","","",END,"",3,DE,NEW CASTLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073348,"",0073348,73348,"","TREMONT DELIVERY, ITAWAMBA CO., MS","","",LDC,"",1,MS,ITAWAMBA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000089,"",0000089,00089,"","National Grid-MEDFORD (MIDDLESEX,MA)","","",LDC,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071750,"",0071750,71750,"","Columbia Gulf - St. Landry Psh., LA","","",INT,"",WLA,LA,ST LANDRY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071208,"",0071208,71208,"","Public Service - Morristown, NJ (Thru 71078)","","",LDC,"",3,NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073507,"",0073507,73507,"","PECO- Skippack Delivery - Montgomery, PA.","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070128,"",0070128,70128,"","Public Service - Linden, NJ","","",LDC,"",3,NJ,UNION,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073275,"",0073275,73275,"",Sonerra Resources - Melrose Gathering (Kendrick #1-H) (REC),"","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000624,"",0000624,00624,"","Excelerate Energy LP - Exquisite (ESSEX,MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070313,"",0070313,70313,"","Columbia, KY","","",LDC,"",2,KY,ADAIR,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000009,"",0000009,00009,"","Putnam (WINDHAM,CT)","","",LDC,"","",CT,WINDHAM,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072190,"",0072190,72190,"","Kennett - Dunklin Co., MO","","",LDC,"",1,MO,DUNKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074568,"",0074568,74568,"",Kinder Morgan LNG Del (73568 Receipt),"","",LNG,"",WLA,LA,EVANGELINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070552,"",0070552,70552,"","TE Todhunter - Todhunter, OH","","",END,"",2,OH,BUTLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072603,"",0072603,72603,"","Kinder Morgan Tejas (from TE) upRiver Rd., Nueces Co","","",INT,"",STX,TX,NUECES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073407,"",0073407,73407,"","Chesapeake Operating Inc-Ankenmen Gathering, Brazoria Co., TX","","",WHD,"",STX,TX,BRAZORIA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073869,"",0073869,73869,"","EQM Gathering Opco-Denex (Tombstone) Akron Road, Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071207,"",0071207,71207,"","Public Service - Basking Ridge, NJ (Thru 71078)-""Bernards""","","",LDC,"",3,NJ,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073580,"",0073580,73580,"","REX Clarington, Monroe Co., OH","","",INT,"",2,OH,MONROE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073338,"",0073338,73338,"",SantosUSA Corp,"","",WHD,"",STX,TX,MATAGORDA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073712,"",0073712,73712,"","Energy Corporation of America-Ridge Rd., Greene Co., PA.","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073699,"",0073699,73699,"","Dominion Energy Transmission, Inc - Appalchian Gateway, Westmorela","","",INT,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079958,"",0079958,79958,"","HANOVER, NJ FUEL ACCOUNTING METER","","",COM,"",3,NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071170,"",0071170,71170,"","Midwest Nat. Gas - Medora, IN","","",LDC,"",2,IN,JACKSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072571,"",0072571,72571,"","UGI UTIL (Columbia Gas) - Bally, PA","","",LDC,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073867,"",0073867,73867,"","EQM Gathering Opco-Alpha/Pettit Road, Greene Co. PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000036,"",0000036,00036,"","West Medway (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070548,"",0070548,70548,"","Starks Utilities - Starks, LA","","",LDC,"",WLA,LA,CALCASIEU,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073978,"",0073978,73978,"",Lightning Renewables Lemons East LFG Receipt CR 702 Stoddard Co MO,"","",WHD,"",1,MO,STODDARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072604,"",0072604,72604,"","Entergy Louisiana,LLC Beauregard Psh., LA","","",INT,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000058,"",0000058,00058,"","Canton (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072536,"",0072536,72536,"","Kentucky Energy - Metcalfe, KY","","",LDC,"",2,KY,METCALFE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070583,"",0070583,70583,"","Midwest Nat. -North Vernon, IN","","",LDC,"",2,IN,JENNINGS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000080101,"",0080101,80101,"",KLEEN ENERGY LATERAL,"","",STA,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072587,"",0072587,72587,"","Big Cajun Electric, Coupee Psh., LA","","",END,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073904,"",0073904,73904,"",Southern Natural Gas Kosciusko Reversal,"","",INT,"",1,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073880,"",0073880,73880,"","Greylock Pipeline, LLC Ridge Road North, Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079925,"",0079925,79925,"","NEXUS FUEL - CNX RICH HILL, GREEN CO. PA","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079974,"",0079974,79974,"",M1 30 INCH CUSTODY TRANSFER POINT,"","",STA,"",1,MS,ATTALA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000844,"",0000844,00844,"","Exelon Constellation Energy, Norfolk Co, Ma","","",END,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000080,"",0000080,00080,"","National Grid-POLAROID (MIDDLESEX,MA)","","",LDC,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000003,"",0000003,00003,"",North Haven (NEW HAVEN),"","",LDC,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071081,"",0071081,71081,"","Community Gas - Cynthiana, IN","","",LDC,"",2,IN,GIBSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070442,"",0070442,70442,"","Crossville, IL","","",LDC,"",1,IL,WHITE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000630,"",0000630,00630,"","Suez Neptune LNG -(ESSEX, MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071046,"",0071046,71046,"","Harrisburg, AR","","",LDC,"",1,AR,JACKSON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000044,"",0000044,00044,"","Rhode Island Energy-Burrillville (PROVIDENCE,RI)","","",LDC,"","",RI,PROVIDENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079661,"",0079661,79661,"",CHAMBERSBURG CUSTODY TRANSFER POINT,"","",STA,"",3,PA,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073608,"",0073608,73608,"",TGG Pipeline - Central Delivery Point,"","",WHD,"",ETX,TX,SAN AUGUSTINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073110,"",0073110,73110,"","Great Lake Energy - Fayette Co.,PA","","",WHD,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000833,"",0000833,00833,"",Kleen Energy,"","",END,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070486,"",0070486,70486,"","UGI UTIL (Columbia Gas) - Womelsdorf, PA","","",LDC,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071190,"",0071190,71190,"","Poseyville, IN","","",LDC,"",2,IN,GIBSON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000093,"",0000093,00093,"","Dartmouth Power (NORFOLK,MA)","","",END,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076903,"",0076903,76903,"","ANR, DEL- Glen Karn, OH","","",INT,"",2,OH,DARKE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073818,"",0073818,73818,"","Dewbre Petroleum/McGill Heirs #1-Santa Rose Ranch-Kenedy Co., TX","","",WHD,"",STX,TX,KENEDY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071297,"",0071297,71297,"","Weir, Choctaw Co., MS","","",LDC,"",1,MS,CHOCTAW,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073977,"",0073977,73977,"",Vectren Energy (CenterPoint) Lewisburg Delivery - Shields Road - P,"","",LDC,"",2,OH,PREBLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073165,"",0073165,73165,"","SANCHEZ O'BRIEN-BODDEN FROST, LIVE OAK CO., TX","","",WHD,"",STX,TX,LIVE OAK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073915,"",0073915,73915,"","EQM Gathering Opco, McClellan Ave., Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073716,"",0073716,73716,"","Caiman Energy - Kingwood Road, Somerset Co., PA.","","",WHD,"",2,PA,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",12000T0001,"",00T0001,T0001,"",Farmersville-Derby Delivery - (73269),"","","","","","","","",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000049,"",0000049,00049,"","New England Gas Company Westport (BRISTOL,MA)","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000005,"",0000005,00005,"","Willimantic (NEW HAVEN, CT)","","",LDC,"","",CT,WINDHAM,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079656,"",0079656,79656,"","NEXUS FUEL-WILLIAMS OHIO VALLEY MIDSTREAM LLC-GOSNEY HILL RD,MARSH","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079667,"",0079667,79667,"",M2/M3 ILT POINT,"","",STA,"",ZB,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071426,"",0071426,71426,"","Mantachie Gas Dist -Fulton, MS","","",LDC,"",1,MS,ITAWAMBA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079518,"",0079518,79518,"",GSS STORAGE SERVICE POINT-CNG/GSS,"","",STR,"",3,PA,CLINTON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000071,"",0000071,00071,"","New England Gas Company Swansea (BRISTOL,MA)","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079597,"",0079597,79597,"","MARKET ZONE 2 24"" DOWNSTREAM POINT","","",STA,"",2,OH,NO COUNTY NAME,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000057,"",0000057,00057,"","National Grid-WESTON (MIDDLESEX,MA)","","",LDC,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073454,"",0073454,73454,"","Central Gulf-Carpenter #1/Bee Co., TX (REC)","","",WHD,"",STX,TX,BEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071814,"",0071814,71814,"","Alcoa-Lavaca Pipeline - Calhoun, TX  (Delivery)","","",INT,"",STX,TX,CALHOUN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073391,"",0073391,73391,"","Arcadia Operating,LLC- Golden Miner #1 / San Jacinto Co., TX (REC)","","",WHD,"",STX,TX,SAN JACINTO,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000831,"",0000831,00831,"","CMEEC-PIERCE POWER PLANT-(NEW HAVEN,CT)","","",END,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000832,"",0000832,00832,"","Norfolk Meter Station (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073341,"",0073341,73341,"","CIMA Energy LTD - Gath. System / Dewitt Co., TX  (REC)","","",WHD,"",STX,TX,DE WITT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072382,"",0072382,72382,"","Houston Pipe Line Co.-Enerfin Lyondell Sys./ Harris Co., TX","","",INT,"",STX,TX,HARRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079540,"",0079540,79540,"",STX/ETX ZONE BOUNDARY POINT,"","",STA,"",ZB,TX,WALKER,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000028,"",0000028,00028,"","Brookford ST (MIDDLESEX,MA)","","",LDC,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070478,"",0070478,70478,"","New Harmony, IL","","",LDC,"",1,IL,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070100,"",0070100,70100,"","Red Bay, AL","","",LDC,"",1,AL,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074058,"",0074058,74058,"","National Grid Metro NY, Goethals Rd., Staten Island, Richmond Co.,","","",LDC,"",3,NY,RICHMOND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073423,"",0073423,73423,"",Piedmont Natural Gas - Rutherford,"","",LDC,"",1,TN,RUTHERFORD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079555,"",0079555,79555,"",ISS-1 STORAGE SERVICE,"","",STR,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000022,"",0000022,00022,"","Westwood (NORFOLK, MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000047,"",0000047,00047,"","Cortlandt (WESTCHESTER,NY)","","",LDC,"","",NY,WESTCHESTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073920,"",0073920,73920,"",Transco Williams-Cajun Rd (St.James) Pointe Coupee LA,"","",INT,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070418,"",0070418,70418,"","Gloster, MS","","",LDC,"",ELA,MS,AMITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079501,"",0079501,79501,"",STX SERVICE POINT,"","",PPT,"",STX,TX,JEFFERSON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000019,"",0000019,00019,"","Plymouth (PLYMOUTH,MA)","","",LDC,"","",MA,PLYMOUTH,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073649,"",0073649,73649,"",Access Midstream/Carzenava Gathering,"","",WHD,"",ETX,TX,SHELBY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073141,"",0073141,73141,"","MISSISSIPPI CHEMICAL - Yazoo City, MS","","",END,"",ELA,MS,YAZOO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073466,"",0073466,73466,"",Alliance Petroleum Corp - Nicholson Field Interconnect - PA. - (73,"","",WHD,"",2,PA,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070941,"",0070941,70941,"","Lawrenceburg Gas, IN","","",LDC,"",2,IN,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079512,"",0079512,79512,"",ZONE M2 STORAGE POINT,"","",STR,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076840,"",0076840,76840,"",AGT to TE Hanover,"","",INT,"",3,NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071242,"",0071242,71242,"","Cen Il Pub Serv -Goreville, IL","","",LDC,"",1,IL,JOHNSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073263,"",0073263,73263,"","Duke Energy Vermillion II, LLC","","",STA,"",2,IN,VERMILLION,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072405,"",0072405,72405,"","PECO Energy - Hatfield, PA","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073096,"",0073096,73096,"","Interstate Energy Company (I.E.C.) - Bucks Co., PA","","",INT,"",3,PA,BUCKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073409,"",0073409,73409,"","Fossil Resources - Brown #1H / Nacogdoches Co., TX","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072654,"",0072654,72654,"","BlueStone Natural Resources, LLC- Bonne Terre Field, McMullen Co.,","","",WHD,"",STX,TX,MC MULLEN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070939,"",0070939,70939,"","Indiana Gas - French Lick, IN","","",LDC,"",2,IN,ORANGE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072080,"",0072080,72080,"","Great Lakes Energy Partners.- #1 Tex. Gulf-Centre Co., PA","","",WHD,"",3,PA,CENTRE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073907,"",0073907,73907,"","EQT- Braden Run II, Greene Co., PA.","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000004,"",0000004,00004,"","Rhode Island Energy -DEY ST. (PROVIDENCE,RI)","","",LDC,"","",RI,PROVIDENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074528,"",0074528,74528,"",DTM Leap Cameron Extension Al Cormier Road Beauregard Parish LA,"","",WHD,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072451,"",0072451,72451,"","Wilmar Pipeline, Inc.  - #1 Duncan Slough, Matagorda Co., TX","","",WHD,"",STX,TX,MATAGORDA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072594,"",0072594,72594,"","MHT -Energy Mktg. -Monroe, MS","","",WHD,"",1,MS,MONROE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079070,"",0079070,79070,"",ANR FAMERSVILLE LATERAL INTERCONNECT,"","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072903,"",0072903,72903,"",ANR - Glen Karn - (72903),"","",INT,"",2,OH,DARKE,"",2026-03-23T09:41:40.296409
